ID,SMILES_chiral,SMILES_no_chiral,NPL_score
UNPD_subset_A_1395,CC(=O)Oc1cccc2nc3cccc(OC(C)=O)c3nc12,CC(=O)Oc1cccc2nc3cccc(OC(C)=O)c3nc12,0.128
UNPD_subset_A_1396,CN1CCc2cc3c(c4c2[C@@H]1[C@@H](O)c1ccccc1-4)OCO3,CN1CCc2cc3c(c4c2C1C(O)c1ccccc1-4)OCO3,1.699
UNPD_subset_A_1397,CCCCCCC(=O)CCC(=O)O[C@H]1[C@H](C)OC(=O)C(C)[C@@H](OC(C)=O)[C@](C)(O)[C@@H](O)[C@@H]1C,CCCCCCC(=O)CCC(=O)OC1C(C)OC(=O)C(C)C(OC(C)=O)C(C)(O)C(O)C1C,1.982
UNPD_subset_A_1398,CCO[C@H]1OC[C@H](Cc2ccc(O)c(OC)c2)[C@H]1Cc1ccc(O)c(OC)c1,CCOC1OCC(Cc2ccc(O)c(OC)c2)C1Cc1ccc(O)c(OC)c1,1.349
UNPD_subset_A_1399,C=C1CC[C@@H](O)[C@]2(C)C[C@H](OC(=O)Cc3ccccc3)[C@H]3C(=C)C(=O)O[C@@H]3[C@@H]12,C=C1C(=O)OC2C1C(OC(=O)Cc1ccccc1)CC1(C)C(O)CCC(=C)C21,2.504
UNPD_subset_A_1400,C=C[C@H]1O[C@H]2C/C=C\C[C@H](C=C=CBr)O[C@H]2C[C@@H]1Br,C=CC1OC2CC=CCC(C=C=CBr)OC2CC1Br,2.807
UNPD_subset_A_1401,C=C1CCCC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H]1C(=C)CCCC1(C)C,C=C1CCCC(C)(C)C1C=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC1C(=C)CCCC1(C)C,1.319
UNPD_subset_A_1402,C[C@@H]1CC(=O)CC2C(=O)C[C@H]3OOC(C)(C)[C@H]3[C@]21C,CC1CC(=O)CC2C(=O)CC3OOC(C)(C)C3C12C,2.782
UNPD_subset_A_1403,COc1cc(=O)c2c(C)cccc2o1,COc1cc(=O)c2c(C)cccc2o1,0.698
UNPD_subset_A_1404,Cc1ccc(C)o1,Cc1ccc(C)o1,-0.503
UNPD_subset_A_1405,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@@H](OCc3ccccc3)[C@@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,OCC1OC(OC2C(O)C(CO)OC(OCc3ccccc3)C2OC2OCC(O)C(O)C2O)C(O)C(O)C1O,1.405
UNPD_subset_A_1406,C[C@@H]1O[C@@H](OC(=O)c2ccccc2)[C@H](O)[C@H](O)[C@H]1O,CC1OC(OC(=O)c2ccccc2)C(O)C(O)C1O,1.744
UNPD_subset_A_1407,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](COC(C)=O)[C@@H](O)[C@@H](O)[C@H]4O)c(O)c3o2)cc1,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(COC(C)=O)C(O)C(O)C4O)c(O)c3o2)cc1,1.912
UNPD_subset_A_1408,COC(=O)C1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)CC[C@]5(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]34C)[C@]2(C)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,2.187
UNPD_subset_A_1409,CN=c1[nH]cnc(N)c1N(C=O)CC=C(C)CC[C@@]1(C)[C@H](C)CC[C@@]2(C)C(C)=CCC[C@H]12,CN=c1[nH]cnc(N)c1N(C=O)CC=C(C)CCC1(C)C(C)CCC2(C)C(C)=CCCC21,2.368
UNPD_subset_A_1410,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@]1(C)[C@H]3CCc4ccoc4[C@]3(C=O)CC[C@H]21,CC1(C)CCCC2(C)C1CCC1(C)C3CCc4ccoc4C3(C=O)CCC21,2.376
UNPD_subset_A_1411,O=c1cc(CCc2ccccc2)oc2c1[C@H](Oc1ccc3oc(CCc4ccccc4)cc(=O)c3c1)[C@@H](O)[C@@H](O)[C@@H]2O,O=c1cc(CCc2ccccc2)oc2c1C(Oc1ccc3oc(CCc4ccccc4)cc(=O)c3c1)C(O)C(O)C2O,0.968
UNPD_subset_A_1412,C=C(C)CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C,C=C(C)CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C,2.336
UNPD_subset_A_1413,O=C(O[C@H]1[C@H](OCc2ccccc2)O[C@H](CO)[C@@H](O[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)[C@H]1OC(=O)c1ccccc1)c1ccccc1,O=C(OC1C(OCc2ccccc2)OC(CO)C(OC2OCC(O)C(O)C2O)C1OC(=O)c1ccccc1)c1ccccc1,1.212
UNPD_subset_A_1414,COc1cc(C=CC(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,COc1cc(C=CC(=O)OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)ccc1O,1.846
UNPD_subset_A_1415,CCCCCCCCCCCCCCCCCCCCCc1cc[nH]c1C=O,CCCCCCCCCCCCCCCCCCCCCc1cc[nH]c1C=O,0.275
UNPD_subset_A_1416,COc1c(O)cc(CO)cc1Br,COc1c(O)cc(CO)cc1Br,1.2
UNPD_subset_A_1417,CC(=O)OC[C@@]12C(=O)C[C@@H](C)[C@@]3(C[C@@H](c4ccoc4)O[C@@H]3OC(C)=O)[C@H]1CC[C@H](OC(C)=O)[C@]21CO1,CC(=O)OCC12C(=O)CC(C)C3(CC(c4ccoc4)OC3OC(C)=O)C1CCC(OC(C)=O)C21CO1,2.569
UNPD_subset_A_1418,CC=C(C)C(=O)O[C@@H]1[C@@H](O)C(C)(C)C[C@H]2C3=CC[C@@H]4[C@]5(C)CC[C@@H](O[C@@H]6OC(C(=O)O)[C@@H](O[C@@H]7O[C@H](C)[C@H](O)[C@H](O)[C@@H]7O)[C@H](O)[C@@H]6O[C@@H]6O[C@@H](CO)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]4(C)[C@@]3(C)[C@H](O)[C@H](O)[C@@]21CO,CC=C(C)C(=O)OC1C(O)C(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)C(O)C(O)C21CO,2.652
UNPD_subset_A_1419,CC(=O)Oc1ccc([C@H]2Oc3cc(O[C@@H]4OC[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)cc(OC(C)=O)c3C[C@@H]2OC(C)=O)cc1OC(C)=O,CC(=O)Oc1ccc(C2Oc3cc(OC4OCC(OC(C)=O)C(OC(C)=O)C4OC(C)=O)cc(OC(C)=O)c3CC2OC(C)=O)cc1OC(C)=O,1.259
UNPD_subset_A_1420,C/C1=C/CC[C@@](C)(O)[C@H]2CC[C@@](C)(O2)C2C(=O)C(C)C(CC1)C2=O,CC1=CCCC(C)(O)C2CCC(C)(O2)C2C(=O)C(C)C(CC1)C2=O,2.508
UNPD_subset_A_1421,C=C[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,C=CC1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,2.763
UNPD_subset_A_1422,C=CCc1cc(OC)c2c(c1)O[C@@H](c1cc(O)c(OC)c(OC)c1)[C@@H](C)O2,C=CCc1cc(OC)c2c(c1)OC(c1cc(O)c(OC)c(OC)c1)C(C)O2,1.717
UNPD_subset_A_1423,C=C(C)[C@]1(OC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@@H](C)[C@@]2(O)[C@@H]([C@H](OC(C)=O)[C@@]3(C)O[C@]4([C@@H](OC(C)=O)[C@@H](C)C[C@H]24)[C@@H]3OC(=O)c2ccccc2)[C@H]1OC(C)=O,C=C(C)C1(OC(=O)c2ccccc2)C(OC(C)=O)C(C)C2(O)C(C(OC(C)=O)C3(C)OC4(C(OC(C)=O)C(C)CC24)C3OC(=O)c2ccccc2)C1OC(C)=O,1.527
UNPD_subset_A_1424,COC(=O)CCCCCCCCCCC(=O)OC,COC(=O)CCCCCCCCCCC(=O)OC,0.198
UNPD_subset_A_1425,C[C@@H]1O[C@@H](O[C@H]2[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)CC4)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C3(C)CC4)OC(CO)C(O)C2O)C(O)C(OC2OCC(O)(CO)C2O)C1OC1OCC(O)C(O)C1O,2.247
UNPD_subset_A_1426,CO[C@@H]1[C@H](O)[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@H]4[C@H]3CC[C@]3(C)C(c5coc(O)c5)CC[C@]43O)C2)O[C@@H](C)[C@@H]1O[C@@H]1O[C@@H](CO[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O,COC1C(O)C(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)CCC43O)C2)OC(C)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,2.146
UNPD_subset_A_1427,O=C(OC[C@@H]1O[C@H](Oc2ccc(O)cc2CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,O=C(OCC1OC(Oc2ccc(O)cc2CO)C(O)C(O)C1O)c1ccccc1,1.4
UNPD_subset_A_1428,COc1c2ccoc2c(C[C@@H]2OC2(C)C)c2oc(=O)ccc12,COc1c2ccoc2c(CC2OC2(C)C)c2oc(=O)ccc12,1.806
UNPD_subset_A_1429,COc1c(O)cc2oc3ccc(O)c(OC)c3c(=O)c2c1O,COc1c(O)cc2oc3ccc(O)c(OC)c3c(=O)c2c1O,1.742
UNPD_subset_A_1430,CO[C@@H]1c2c(Br)c(Br)c(O)c(O)c2[C@@H](OC)c2c(Br)c(Br)c(O)c(O)c21,COC1c2c(O)c(O)c(Br)c(Br)c2C(OC)c2c(O)c(O)c(Br)c(Br)c21,0.722
UNPD_subset_A_1431,CC/C1=C/CC=CC=CCC(=O)C=CCCCCc2cc(=O)cc(o2)O1,CCC1=CCC=CC=CCC(=O)C=CCCCCc2cc(=O)cc(o2)O1,1.237
UNPD_subset_A_1432,CC1(C)CCC[C@]2(C)[C@@H]3CCC4C(=O)O[C@H]5O[C@@H](O)[C@]3([C@H](O)C[C@H]12)[C@@H]45,CC1(C)CCCC2(C)C1CC(O)C13C(O)OC4OC(=O)C(CCC21)C43,3.266
UNPD_subset_A_1433,C=C1C(=O)O[C@@H]2[C@H]3C(COC(=O)Cc4ccc(O)cc4)=CCC3=C(C)C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]12,C=C1C(=O)OC2C3C(COC(=O)Cc4ccc(O)cc4)=CCC3=C(C)CC(OC3OC(CO)C(O)C(O)C3O)C12,2.215
UNPD_subset_A_1434,COc1cc(C[C@@]2(O)C(=O)OC[C@@H]2Cc2ccc3c(c2)OCO3)cc(O)c1O,COc1cc(CC2(O)C(=O)OCC2Cc2ccc3c(c2)OCO3)cc(O)c1O,1.647
UNPD_subset_A_1435,O=C1C(O)C[C@@H](O)Cc2ccc(O)c(c2)-c2cc(ccc2O)C[C@H]1O,O=C1C(O)Cc2ccc(O)c(c2)-c2cc(ccc2O)CC(O)CC1O,1.597
UNPD_subset_A_1436,CC(=O)O[C@@H]1[C@H](O)[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=CC[C@H]3c3ccoc3O)[C@]12C,CC(=O)OC1C(O)C2C(C)(C)C(=O)C=CC2(C)C2CCC3(C)C(=CCC3c3ccoc3O)C12C,3.152
UNPD_subset_A_1437,COc1c(OC/C=C(\C)C/C=C/C(C)(C)OC)ccc2ccc(=O)oc12,COc1c(OCC=C(C)CC=CC(C)(C)OC)ccc2ccc(=O)oc12,2.018
UNPD_subset_A_1438,COc1c(O)ccc2c(=O)c3c(O)cc4c(c3n(C)c12)[C@H](O)[C@@H](O)C(C)(C)O4,COc1c(O)ccc2c(=O)c3c(O)cc4c(c3n(C)c12)C(O)C(O)C(C)(C)O4,2.197
UNPD_subset_A_1439,CO[C@H]1C[C@H](O[C@@H]2CC3=CCC4C(=O)C(c5ccoc5C)CC[C@@H]4[C@@]3(C)C[C@H]2O)O[C@H](C)[C@H]1O[C@H]1C[C@H](O)[C@H](O)[C@@H](C)O1,COC1CC(OC2CC3=CCC4C(=O)C(c5ccoc5C)CCC4C3(C)CC2O)OC(C)C1OC1CC(O)C(O)C(C)O1,2.294
UNPD_subset_A_1440,CC(C)=C1C[C@@]23O[C@]1(O)CC(C)=C2CC[C@@H]3C,CC(C)=C1CC23OC1(O)CC(C)=C2CCC3C,2.976
UNPD_subset_A_1441,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC=C(C)C=Cc1cc(O)c2ccccc2c1O,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC=C(C)C=Cc1cc(O)c2ccccc2c1O,1.169
UNPD_subset_A_1442,COc1cc(C=CC(=O)OC[C@H]2O[C@@H](Oc3c(OC)cc(CO)cc3OC)[C@H](O)[C@@H](O)[C@@H]2OC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,COc1cc(C=CC(=O)OCC2OC(Oc3c(OC)cc(CO)cc3OC)C(O)C(O)C2OC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,1.242
UNPD_subset_A_1443,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,2.209
UNPD_subset_A_1444,CC(=O)Oc1ccc2nc3ccccc3nc2c1,CC(=O)Oc1ccc2nc3ccccc3nc2c1,-0.301
UNPD_subset_A_1445,CNCCc1cc(OC)c(OC)c2c1ccc1cc(OC)c(OC)cc12,CNCCc1cc(OC)c(OC)c2c1ccc1cc(OC)c(OC)cc12,0.637
UNPD_subset_A_1446,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C)[C@H]4CCC5=CO[C@@]6(C)OC[C@@H](OC(=O)C4C[C@@H](O)[C@@]3(O)C2)[C@@H]56)O[C@H](C)[C@H]1O,COC1CC(OC2CCC3(C)C4CCC5=COC6(C)OCC(OC(=O)C4CC(O)C3(O)C2)C56)OC(C)C1O,3.147
UNPD_subset_A_1447,C[C@@H]1C[C@H](O)[C@@H]2C=C[C@H](CC(=O)O1)O2,CC1CC(O)C2C=CC(CC(=O)O1)O2,2.691
UNPD_subset_A_1448,COc1ccccc1C(=O)c1ccc[nH]1,COc1ccccc1C(=O)c1ccc[nH]1,-0.574
UNPD_subset_A_1449,COc1cc(OC)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c(C)cc1C2=O,COc1cc(OC)c2c(c1)C(=O)c1cc(OC3OC(CO)C(O)C(O)C3O)c(C)cc1C2=O,1.51
UNPD_subset_A_1450,Cc1cccc2oc(=O)cc(O[C@H]3O[C@@H](CO[C@H]4OC[C@@](O)(CO)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)c12,Cc1cccc2oc(=O)cc(OC3OC(COC4OCC(O)(CO)C4O)C(O)C(O)C3O)c12,2.098
UNPD_subset_A_1451,C=C(C=O)CC[C@@H]1[C@@]2(C)CCC[C@](C)(C(=O)O)[C@@H]2CC[C@@]1(C)O,C=C(C=O)CCC1C(C)(O)CCC2C(C)(C(=O)O)CCCC12C,3.02
UNPD_subset_A_1452,CC1CC2=c3c(CO)c(O)oc3=C[C@](C)(O)[C@@](O)(CC1=O)O2,CC1CC2=c3c(CO)c(O)oc3=CC(C)(O)C(O)(CC1=O)O2,1.644
UNPD_subset_A_1453,C=C1c2[nH]c(=N)[nH]c2C=Cc2[nH]c(=N)[nH]c21,C=C1c2[nH]c(=N)[nH]c2C=Cc2[nH]c(=N)[nH]c21,0.523
UNPD_subset_A_1454,O=C1O[C@@H]2[C@@H](OC(=O)c3ccccc3-c3ccccc31)[C@@H](O)O[C@@H]1COC(O)c3cc(O)c(O)c(O)c3-c3c(=O)c(=O)c4oc(=O)c5c(ccc6oc(=O)c3c4c65)-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]21,O=C1OC2C(O)OC3COC(O)c4cc(O)c(O)c(O)c4-c4c(=O)c(=O)c5oc(=O)c6c(ccc7oc(=O)c4c5c76)-c4c(cc(O)c(O)c4O)C(=O)OC3C2OC(=O)c2ccccc2-c2ccccc21,0.983
UNPD_subset_A_1455,C=C1[C@@H]2CC[C@@H]3[C@](C2)(C(=O)O[C@H]2CCC(C)(C)[C@H]4[C@H](OC)OC[C@]234)[C@@H]1O,C=C1C2CCC3C(C2)(C(=O)OC2CCC(C)(C)C4C(OC)OCC243)C1O,4.008
UNPD_subset_A_1456,COc1cc2c(=O)c3ccc(O)cc3oc2cc1O,COc1cc2c(=O)c3ccc(O)cc3oc2cc1O,1.036
UNPD_subset_A_1457,CC1=C(CC[C@H]2[C@@](C)(O)CC[C@H]3OC(C)(C)[C@@H](O)CC[C@@]32C)C(C)(C)[C@@H]2CC[C@@](C)(O)[C@@H]2CC1=O,CC1=C(CCC2C(C)(O)CCC3OC(C)(C)C(O)CCC32C)C(C)(C)C2CCC(C)(O)C2CC1=O,2.65
UNPD_subset_A_1458,C=C[C@@](C)(O)CC/C=C(\C)CC/C=C(\C)C=O,C=CC(C)(O)CCC=C(C)CCC=C(C)C=O,3.115
UNPD_subset_A_1459,O=C(O)CCCCC1CCCCC1,O=C(O)CCCCC1CCCCC1,0.636
UNPD_subset_A_1460,COC(=O)Cc1c[nH]c2ccccc12,COC(=O)Cc1c[nH]c2ccccc12,-0.205
UNPD_subset_A_1461,CC1=C[C@@H](O)[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12,CC1=CC(O)C2C=COC(OC3OC(CO)C(O)C(O)C3O)C12,3.002
UNPD_subset_A_1462,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@](C)(OC(C)=O)[C@@H]1OC(C)=O,CC(=O)OC1C(OC(C)=O)C(OC(C)=O)C(C)(OC(C)=O)C(OC(C)=O)C1OC(C)=O,1.161
UNPD_subset_A_1463,CC1C(=O)O[C@@H]2C[C@H](C)[C@@H]3CC[C@H](O)[C@@]3(CO)C[C@H]12,CC1CC2OC(=O)C(C)C2CC2(CO)C(O)CCC12,2.775
UNPD_subset_A_1464,O=C(Oc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)C1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,O=C(Oc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)C1OC(O)C(O)C(O)C1O,1.278
UNPD_subset_A_1465,CC(=O)/C=C/C(=O)O,CC(=O)C=CC(=O)O,1.396
UNPD_subset_A_1466,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@H]3[C@H](O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O)CO[C@@H](O[C@@H]4[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@@H](CO)O[C@H]4O[C@H]4[C@H](O)C[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C5[C@@H]7CC(C)(C)[C@@H](O)C[C@]7(C(=O)O)CC[C@]56C)C4(C)C)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,CC1OC(OC2C(CO)OC(OC3C(OC4OCC(O)C(O)C4O)COC(OC4C(OC5C(O)CC6(C)C(CCC7(C)C6CC=C6C8CC(C)(C)C(O)CC8(C(=O)O)CCC67C)C5(C)C)OC(CO)C(OC5OCC(O)C(O)C5O)C4O)C3O)C(O)C2O)C(O)C(O)C1O,1.982
UNPD_subset_A_1467,O=C1OC[C@@H](O)[C@H]([C@@H]2OC(O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c([C@@H]5O[C@@](O)(CO)[C@@H](O)[C@H]5O)c2oc(=O)c34)OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,O=C1OCC(O)C(C2OC(O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c(C5OC(O)(CO)C(O)C5O)c2oc(=O)c34)OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,1.38
UNPD_subset_A_1468,CC(=O)C=CC1[C@](C)(O)[C@@H](O)[C@H](O)[C@H]2C(C)(C)CCC[C@]12C,CC(=O)C=CC1C(C)(O)C(O)C(O)C2C(C)(C)CCCC21C,2.714
UNPD_subset_A_1469,COC(=O)c1cccc(O)c1C=O,COC(=O)c1cccc(O)c1C=O,0.365
UNPD_subset_A_1470,CCO[C@@]12C[C@@]34O[C@@H]3CC[C@H](C)[C@@]4(C)C=C1C(C)C(=O)O2,CCOC12CC34OC3CCC(C)C4(C)C=C1C(C)C(=O)O2,2.482
UNPD_subset_A_1471,C[C@H]1C[C@H]2OC(=O)C3=CCC[C@@H]([C@]1(C)CCc1cc(O)oc1O)[C@]32C,CC1CC2OC(=O)C3=CCCC(C1(C)CCc1cc(O)oc1O)C32C,2.686
UNPD_subset_A_1472,C=CCCCCCCC=CCCCCO,C=CCCCCCCC=CCCCCO,1.326
UNPD_subset_A_1473,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,1.966
UNPD_subset_A_1474,C=C1C(=O)O[C@H]2[C@H]1CC[C@]1(C)[C@@H]2C(CO)=CC[C@H]1O,C=C1C(=O)OC2C1CCC1(C)C(O)CC=C(CO)C21,3.711
UNPD_subset_A_1475,C=C[C@]1(C)C=C2C(=O)C[C@H]3C(C)(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](C)[C@H](O)[C@@H](O)[C@H]4O)CC[C@]3(C)[C@H]2CC1,C=CC1(C)C=C2C(=O)CC3C(C)(C)C(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)CCC3(C)C2CC1,3.022
UNPD_subset_A_1476,C=C1C(=O)O[C@H]2C/C(C)=C/CC/C(C)=C/[C@@H](OC(=O)C(C)=CC)[C@H]12,C=C1C(=O)OC2CC(C)=CCCC(C)=CC(OC(=O)C(C)=CC)C12,3.375
UNPD_subset_A_1477,CC(=O)O[C@H]1[C@H](OC(C)=O)[C@@]2(C)C(C)=CC[C@@H](OC(=O)c3cccnc3)[C@@H]2[C@@]2(C)CC[C@]3(COC(=O)C3)O[C@@]12C,CC(=O)OC1C(OC(C)=O)C2(C)OC3(CCC2(C)C2C(OC(=O)c4cccnc4)CC=C(C)C12C)COC(=O)C3,1.774
UNPD_subset_A_1478,CC1(C)C[C@H](O)[C@]2(CO)[C@@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CC1(C)CC(O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(COC7OC(COC8OCC(O)C(O)C8O)C(O)C(O)C7O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,2.422
UNPD_subset_A_1479,COCC1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12,COCC1C(=O)OC2C=C(C)CCC=C(C)CCC21,2.898
UNPD_subset_A_1480,C=C1CC/C=C(\C)C[C@@H]2OC(=O)C(=C)[C@H]2C[C@H]1OC(C)=O,C=C1CCC=C(C)CC2OC(=O)C(=C)C2CC1OC(C)=O,3.203
UNPD_subset_A_1481,Cc1c(O)c(C)c2c3c1O[C@H](c1ccc(O)cc1)C[C@H]3O[C@H]1[C@H](O2)O[C@H](CO)[C@@H](O)[C@@H]1O,Cc1c(O)c(C)c2c3c1OC(c1ccc(O)cc1)CC3OC1C(O2)OC(CO)C(O)C1O,2.209
UNPD_subset_A_1482,CC(=O)O[C@H]1C[C@@]2(O)[C@@H]([C@@H]1C)[C@@H]1[C@H](/C(C)=C\CC=C(C)C)CC[C@@]12C,CC(=O)OC1CC2(O)C(C1C)C1C(C(C)=CCC=C(C)C)CCC12C,2.833
UNPD_subset_A_1483,CC(=CC1=C2C(C)CCC2[C@@H](C)CC1)C(=O)O,CC(=CC1=C2C(C)CCC2C(C)CC1)C(=O)O,1.963
UNPD_subset_A_1484,COc1cc2c(c(O)c1-c1ccc(O)c3c(OC)cc(C)cc13)[C@H](C)N[C@@H](C)C2,COc1cc2c(c(O)c1-c1ccc(O)c3c(OC)cc(C)cc13)C(C)NC(C)C2,1.797
