ID,SMILES_chiral,SMILES_no_chiral,NPL_score
REAL_subset_590,CN(C(=O)C1C[C@@H]2CC[C@H]1C2)C(C(=O)O)C1CCOCC1,CN(C(=O)C1CC2CCC1C2)C(C(=O)O)C1CCOCC1,-0.271
REAL_subset_591,O=S(=O)(CC1CC2(CO1)CC(F)(F)C2)NC1CCCc2cccc(F)c21,O=S(=O)(CC1CC2(CO1)CC(F)(F)C2)NC1CCCc2cccc(F)c21,-0.321
REAL_subset_592,C=C(Cl)C(O)CN(CCOC)C(CC)CC,C=C(Cl)C(O)CN(CCOC)C(CC)CC,-0.539
REAL_subset_593,O=C1NCCC(N=c2[nH]cnc3ccc(C(F)(F)F)cc23)c2cc[nH]c21,O=C1NCCC(N=c2[nH]cnc3ccc(C(F)(F)F)cc23)c2cc[nH]c21,-0.191
REAL_subset_594,C(=C/C1CCOCC1)\c1ncn2ccccc12,C(=CC1CCOCC1)c1ncn2ccccc12,-0.489
REAL_subset_595,C(=C1CC2NCCC12)c1cccc2c1CNCC2,C(=C1CC2NCCC12)c1cccc2c1CNCC2,0.622
REAL_subset_596,FC(F)(F)c1cc(-c2ncc3ncsc3n2)co1,FC(F)(F)c1cc(-c2ncc3ncsc3n2)co1,-1.254
REAL_subset_597,FC(F)(F)c1noc(-c2conc2C2CCC2)n1,FC(F)(F)c1noc(-c2conc2C2CCC2)n1,-1.388
REAL_subset_598,Fc1ccc(C2CCN2C2CCC(F)(F)C2)cc1F,Fc1ccc(C2CCN2C2CCC(F)(F)C2)cc1F,-0.225
REAL_subset_599,Fc1ccc(C=Cc2nccc3[nH]ncc23)cc1F,Fc1ccc(C=Cc2nccc3[nH]ncc23)cc1F,-1.468
REAL_subset_600,N#Cc1cc(-c2ccnc3ncnn23)c[nH]1,N#Cc1cc(-c2ccnc3ncnn23)c[nH]1,-1.809
REAL_subset_601,CSc1ccc(CNC(=O)C2CC3CC2CN(C(=O)OC(C)(C)C)C3)cn1,CSc1ccc(CNC(=O)C2CC3CC2CN(C(=O)OC(C)(C)C)C3)cn1,-1.444
REAL_subset_602,C1COC2(CCOCC2)C(NC2CCC3(CC2)COCCO3)C1,C1COC2(CCOCC2)C(NC2CCC3(CC2)COCCO3)C1,0.306
REAL_subset_603,CSc1nc(Cl)cc(N(C)CCn2cc(Br)cn2)n1,CSc1nc(Cl)cc(N(C)CCn2cc(Br)cn2)n1,-2.433
REAL_subset_604,CSc1ncc(C(=O)N(C)c2nc[nH]n2)n1C,CSc1ncc(C(=O)N(C)c2nc[nH]n2)n1C,-1.878
REAL_subset_605,CSCC(CO)SCC(=O)N(CCC#N)c1ccccc1,CSCC(CO)SCC(=O)N(CCC#N)c1ccccc1,-1.473
REAL_subset_606,CSCc1ccccc1CN(C)C(=O)c1cc[nH]c1,CSCc1ccccc1CN(C)C(=O)c1cc[nH]c1,-1.521
REAL_subset_607,CSCc1ccccc1CN(C)C(=O)c1nnc(C)s1,CSCc1ccccc1CN(C)C(=O)c1nnc(C)s1,-1.876
REAL_subset_608,CSCc1nc(CCN(C)C)nn1-c1cc(C)c(Br)c(C)c1,CSCc1nc(CCN(C)C)nn1-c1cc(C)c(Br)c(C)c1,-1.467
REAL_subset_609,CSCCC(C(=O)O)N(C)C(=O)C(C)CCOc1ccccc1,CSCCC(C(=O)O)N(C)C(=O)C(C)CCOc1ccccc1,-0.155
REAL_subset_610,CSCCC(C(=O)O)N(C)C(=O)c1c2ccccc2nn1C,CSCCC(C(=O)O)N(C)C(=O)c1c2ccccc2nn1C,-0.878
REAL_subset_611,Cc1cc(CCNC(=O)N2CCC3CC2C(=O)N3)ccc1C#N,Cc1cc(CCNC(=O)N2CCC3CC2C(=O)N3)ccc1C#N,-0.817
REAL_subset_612,CC(NS(=O)(=O)CC(C)(C)OCC(F)(F)F)C(C)(C)CN(C)C,CC(NS(=O)(=O)CC(C)(C)OCC(F)(F)F)C(C)(C)CN(C)C,-0.905
REAL_subset_613,CC1(C)CCC(n2cc(-c3csc(C4CSCCS4)n3)nn2)CN1,CC1(C)CCC(n2cc(-c3csc(C4CSCCS4)n3)nn2)CN1,-0.922
REAL_subset_614,CC1(C)OC[C@H](C=Cc2ccc3nnc(-c4cccnc4)n3n2)O1,CC1(C)OCC(C=Cc2ccc3nnc(-c4cccnc4)n3n2)O1,-0.894
REAL_subset_615,CC(NCCN(C)S(C)(=O)=O)C(C)(C)CCC#N,CC(NCCN(C)S(C)(=O)=O)C(C)(C)CCC#N,-1.089
REAL_subset_616,CC(O)C(F)(F)C(=O)N(C)CCNC(=O)C(C)(F)C(F)(F)F,CC(O)C(F)(F)C(=O)N(C)CCNC(=O)C(C)(F)C(F)(F)F,-0.648
REAL_subset_617,Cc1ccc(-n2c(S[C@H]3COC[C@H]3F)nnc2-c2cccnc2)c(C)c1,Cc1ccc(-n2c(SC3COCC3F)nnc2-c2cccnc2)c(C)c1,-1.749
REAL_subset_618,CC(OCCN(C)C)C(=O)NC(C(=O)OC(C)(C)C)C(C)(C)C,CC(OCCN(C)C)C(=O)NC(C(=O)OC(C)(C)C)C(C)(C)C,-0.338
REAL_subset_619,CC(O)C(C)(C)CNC(=O)C(C)(C)CN(C)C(=O)OC(C)(C)C,CC(O)C(C)(C)CNC(=O)C(C)(C)CN(C)C(=O)OC(C)(C)C,-0.493
REAL_subset_620,CC1(C)CN(c2cncc(-c3ccc4nccc(Cl)c4c3)n2)CCN1,CC1(C)CN(c2cncc(-c3ccc4nccc(Cl)c4c3)n2)CCN1,-1.03
REAL_subset_621,Cn1c(S(=O)(=O)N2CC(CS(C)(=N)=O)C2)cnc1Cl,Cn1c(S(=O)(=O)N2CC(CS(C)(=N)=O)C2)cnc1Cl,-0.955
REAL_subset_622,CC(NC(=O)C(F)(F)C(C)(C)O)C(C)NC(=O)C12CC(C)(C1)OC21CCC1,CC(NC(=O)C(F)(F)C(C)(C)O)C(C)NC(=O)C12CC(C)(C1)OC21CCC1,0.499
REAL_subset_623,CCn1ncc(Cl)c1COc1cccc2[nH]cc(CCN)c12,CCn1ncc(Cl)c1COc1cccc2[nH]cc(CCN)c12,-0.911
REAL_subset_624,CC(C)C(C(=O)N[C@@H]1COCC[C@@H]1NC(=O)C12CCC(CO1)C2)C(C)C,CC(C)C(C(=O)NC1COCCC1NC(=O)C12CCC(CO1)C2)C(C)C,0.443
REAL_subset_625,CC(C)[C@@H]1CC1C(=O)N[C@H]1COC[C@H]1NC(=O)C1(F)CC2(CCC2)C1,CC(C)C1CC1C(=O)NC1COCC1NC(=O)C1(F)CC2(CCC2)C1,0.463
REAL_subset_626,CC(C)C(NC(=O)NC(C)(C)C)C(=O)N[C@H]1C[C@@H](NC(=O)[C@]23C[C@@H](C)[C@H]2C3)C1,CC(C)C(NC(=O)NC(C)(C)C)C(=O)NC1CC(NC(=O)C23CC(C)C2C3)C1,-0.261
REAL_subset_627,CC1(C(=O)N[C@H]2C[C@@H](NC(=O)C3CCOCC34CCC4)C2)CCCS1,CC1(C(=O)NC2CC(NC(=O)C3CCOCC34CCC4)C2)CCCS1,0.127
REAL_subset_628,CC12CCCC(C(=O)N[C@H]3CC[C@H](NC(=O)C(C)(O)C4CCC4)CC3)(CO1)C2,CC12CCCC(C(=O)NC3CCC(NC(=O)C(C)(O)C4CCC4)CC3)(CO1)C2,0.342
REAL_subset_629,CC(C)C(NC(=O)C1COCCOC1)C(C)NC(=O)C1(C(F)(F)F)CCC1,CC(C)C(NC(=O)C1COCCOC1)C(C)NC(=O)C1(C(F)(F)F)CCC1,-0.424
REAL_subset_630,CC(C)C1(C(=O)NC2CC3(C2)CC(O)(C(F)(F)F)C3)CCCO1,CC(C)C1(C(=O)NC2CC3(C2)CC(O)(C(F)(F)F)C3)CCCO1,0.3
REAL_subset_631,COC(=O)C1(c2ccccc2NC(=O)C2(NC(N)=O)CC2)CC1,COC(=O)C1(c2ccccc2NC(=O)C2(NC(N)=O)CC2)CC1,-0.462
REAL_subset_632,CCc1nc(C)c(C(C)N(C)CCc2c(C)nn(C)c2C)s1,CCc1nc(C)c(C(C)N(C)CCc2c(C)nn(C)c2C)s1,-1.907
REAL_subset_633,COC(=O)C1(NC(=O)C2C[C@@H](NC(=O)OC(C)(C)C)C23CCC3)CC12CCC2,COC(=O)C1(NC(=O)C2CC(NC(=O)OC(C)(C)C)C23CCC3)CC12CCC2,0.473
REAL_subset_634,Cc1ncoc1CN(C)C(C)c1ncc(-c2ccc(F)cc2)o1,Cc1ncoc1CN(C)C(C)c1ncc(-c2ccc(F)cc2)o1,-1.101
REAL_subset_635,C[C@@H]1C[C@@H](NC(=O)C2CC(O)(C3(O)CCC3)C2)CCN1C(=O)OC(C)(C)C,CC1CC(NC(=O)C2CC(O)(C3(O)CCC3)C2)CCN1C(=O)OC(C)(C)C,-0.013
REAL_subset_636,C[C@H](CN)SCc1nc(Cc2cccc(F)c2)no1,CC(CN)SCc1nc(Cc2cccc(F)c2)no1,-2.077
REAL_subset_637,COC12CCCC(C(=O)N3CCCC(C(=O)NC4CCCCC4)C3)(CC1)C2,COC12CCCC(C(=O)N3CCCC(C(=O)NC4CCCCC4)C3)(CC1)C2,-0.621
REAL_subset_638,CCc1noc(C)c1-c1noc(C(C)(c2ccccc2)C(F)F)n1,CCc1noc(C)c1-c1noc(C(C)(c2ccccc2)C(F)F)n1,-1.189
REAL_subset_639,CCN(c1ccccc1)c1noc(CCN(C)CC(F)(F)F)n1,CCN(c1ccccc1)c1noc(CCN(C)CC(F)(F)F)n1,-1.824
REAL_subset_640,CCC(Sc1nnc2cc(C)nc(C)n12)c1nc[nH]n1,CCC(Sc1nnc2cc(C)nc(C)n12)c1nc[nH]n1,-2.226
REAL_subset_641,CC(NC(=O)c1cc2c(s1)COCC2)C1CN(C)CCN1C,CC(NC(=O)c1cc2c(s1)COCC2)C1CN(C)CCN1C,-1.032
REAL_subset_642,O=c1[nH]c2cccc(-c3cccc4c(OCC(F)(F)F)ncnc34)c2[nH]1,O=c1[nH]c2cccc(-c3cccc4c(OCC(F)(F)F)ncnc34)c2[nH]1,-1.028
REAL_subset_643,CC(=O)N1CCOCC1C(=O)N1C[C@@H](NC(=O)C2CC(C#N)C2)[C@H](C2CC2)C1,CC(=O)N1CCOCC1C(=O)N1CC(NC(=O)C2CC(C#N)C2)C(C2CC2)C1,-0.697
REAL_subset_644,CC(=O)N1CSCC1C(=O)N[C@@H]1C[C@@H]2CC[C@@]1(NC(=O)C1CCCO1)C2,CC(=O)N1CSCC1C(=O)NC1CC2CCC1(NC(=O)C1CCCO1)C2,-0.225
REAL_subset_645,OCc1c(OCc2ccccc2)cccc1-c1cccc(-c2nn[nH]n2)c1,OCc1c(OCc2ccccc2)cccc1-c1cccc(-c2nn[nH]n2)c1,-0.717
REAL_subset_646,CC(=O)N1CCCCC1C(=O)N[C@H]1C[C@H]2CC[C@@H]([C@@H]1F)N2C(=O)C1(C#N)CC1,CC(=O)N1CCCCC1C(=O)NC1CC2CCC(C1F)N2C(=O)C1(C#N)CC1,-0.649
REAL_subset_647,CC(=O)N1CCCC1C(=O)N[C@@H]1CN(C(=O)C2(C#N)CCCO2)C[C@@H]1F,CC(=O)N1CCCC1C(=O)NC1CN(C(=O)C2(C#N)CCCO2)CC1F,-0.649
REAL_subset_648,CC(C)N1CCCC(C(=O)NC2(C)CN(C(=O)C3OCCOC34CCC4)C2)C1,CC(C)N1CCCC(C(=O)NC2(C)CN(C(=O)C3OCCOC34CCC4)C2)C1,-0.486
REAL_subset_649,CC(=O)N1C[C@H](O)CC1C(=O)N1CC[C@H](NC(=O)C2CCC(C)(C)CO2)[C@H]1C,CC(=O)N1CC(O)CC1C(=O)N1CCC(NC(=O)C2CCC(C)(C)CO2)C1C,0.318
REAL_subset_650,CC(C)(O)C(F)C(=O)N1CCOC2(C1)CN(C(=O)C13CCCC(C1)OC3)C2,CC(C)(O)C(F)C(=O)N1CCOC2(C1)CN(C(=O)C13CCCC(C1)OC3)C2,0.264
REAL_subset_651,O=C(Nc1cccc(CNC(=O)c2c[nH]cn2)c1)c1cccc(C2(O)COC2)c1,O=C(Nc1cccc(CNC(=O)c2c[nH]cn2)c1)c1cccc(C2(O)COC2)c1,-0.891
REAL_subset_652,COC[C@@H](CN(C)CCCC(F)(F)F)OC,COCC(CN(C)CCCC(F)(F)F)OC,-0.479
REAL_subset_653,Clc1sccc1-c1ccnc2nccn12,Clc1sccc1-c1ccnc2nccn12,-1.612
REAL_subset_654,Clc1c(C2=CCN(c3ncccn3)CC2)ccc2ocnc12,Clc1c(C2=CCN(c3ncccn3)CC2)ccc2ocnc12,-0.793
REAL_subset_655,Clc1c(-c2ccoc2)ccc2cnoc12,Clc1c(-c2ccoc2)ccc2cnoc12,-0.256
REAL_subset_656,Clc1[nH]nnc1-c1noc(-c2ccn(C3CCC3)n2)n1,Clc1[nH]nnc1-c1noc(-c2ccn(C3CCC3)n2)n1,-1.92
REAL_subset_657,Clc1[nH]nnc1-c1noc(C2CC(n3cccn3)C2)n1,Clc1[nH]nnc1-c1noc(C2CC(n3cccn3)C2)n1,-2.152
REAL_subset_658,Clc1[nH]nnc1-c1noc(C2CC3(CCOCC3)CO2)n1,Clc1[nH]nnc1-c1noc(C2CC3(CCOCC3)CO2)n1,-1.019
REAL_subset_659,Clc1scnc1-c1noc(C2C[C@@H]3CC[C@H]2N3)n1,Clc1scnc1-c1noc(C2CC3CCC2N3)n1,-0.499
REAL_subset_660,Clc1c(C2C3CCCC32)ccc2cnoc12,Clc1c(C2C3CCCC32)ccc2cnoc12,-0.004
REAL_subset_661,CC(c1nccs1)N(C)c1nc2cc(Br)ccc2n1C,CC(c1nccs1)N(C)c1nc2cc(Br)ccc2n1C,-1.541
REAL_subset_662,FC(F)(F)O[C@H]1CC[C@H](NC2CCC3CCNC2C3)CC1,FC(F)(F)OC1CCC(NC2CCC3CCNC2C3)CC1,0.269
REAL_subset_663,FC(F)(F)[C@@H]1CC[C@@H](CNC[C@@H]2CNCCO2)C1,FC(F)(F)C1CCC(CNCC2CNCCO2)C1,-0.354
REAL_subset_664,N#CC1CC(NC(=O)C2C[C@@H]3CC[C@H]2N3)C1,N#CC1CC(NC(=O)C2CC3CCC2N3)C1,-0.005
REAL_subset_665,N#CC1CCC(C(=O)NC[C@H]2CC[C@@H](N)C2)CC1,N#CC1CCC(C(=O)NCC2CCC(N)C2)CC1,-0.818
REAL_subset_666,N#CC1CCC(COC(=O)COCC2CCC2)CC1,N#CC1CCC(COC(=O)COCC2CCC2)CC1,-0.654
REAL_subset_667,N#CC1CCC(N[C@H]2COCC2C(N)=O)CC1,N#CC1CCC(NC2COCC2C(N)=O)CC1,-0.601
REAL_subset_668,N#CCC1CC(NC[C@H]2CC[C@H](CC(N)=O)CC2)C1,N#CCC1CC(NCC2CCC(CC(N)=O)CC2)C1,-0.328
REAL_subset_669,N#CCC1CC(OC(=O)COCC2CCC2)C1,N#CCC1CC(OC(=O)COCC2CCC2)C1,0.171
REAL_subset_670,N#CCS(=O)(=O)N[C@H]1[C@@H](O)[C@H]2CCC[C@H]21,N#CCS(=O)(=O)NC1C(O)C2CCCC21,-0.136
REAL_subset_671,CC[C@]12C[C@H]1CN(CCc1nc3ccccc3n1C)C2,CCC12CC1CN(CCc1nc3ccccc3n1C)C2,-0.733
REAL_subset_672,CN(C)[C@@H]1CCCC(C(=O)N[C@H]2CCOC[C@H]2NC(=O)C(C)(C)C(F)F)C1,CN(C)C1CCCC(C(=O)NC2CCOCC2NC(=O)C(C)(C)C(F)F)C1,-0.477
REAL_subset_673,Cc1nn(C)c(C)c1CCSc1nc2ccccc2cc1C#N,Cc1nn(C)c(C)c1CCSc1nc2ccccc2cc1C#N,-2.332
REAL_subset_674,Cc1ccc(C)c(OCCn2cc(-c3nn[nH]n3)nn2)c1,Cc1ccc(C)c(OCCn2cc(-c3nn[nH]n3)nn2)c1,-2.056
REAL_subset_675,Cc1ccc(CCN)c(-c2ccc(OCc3ccn(C)n3)cc2)c1,Cc1ccc(CCN)c(-c2ccc(OCc3ccn(C)n3)cc2)c1,-0.819
REAL_subset_676,Cc1cccc2cc(-c3nc(COCc4ccccc4)nn3C)nnc12,Cc1cccc2cc(-c3nc(COCc4ccccc4)nn3C)nnc12,-1.166
REAL_subset_677,Cc1ccnc2ccc(-c3cnn(Cc4ncnn4C)c3)cc12,Cc1ccnc2ccc(-c3cnn(Cc4ncnn4C)c3)cc12,-1.464
REAL_subset_678,Cc1nc(C)c(Cn2cc(-c3ccc(Br)c(Cl)c3)nn2)[nH]1,Cc1nc(C)c(Cn2cc(-c3ccc(Br)c(Cl)c3)nn2)[nH]1,-2.018
REAL_subset_679,CCCCn1nnnc1COc1ncc(Br)c2cnccc12,CCCCn1nnnc1COc1ncc(Br)c2cnccc12,-2.194
REAL_subset_680,CCCn1nc(CCSC)nc1-c1cc2cc(Br)cn2cn1,CCCn1nc(CCSC)nc1-c1cc2cc(Br)cn2cn1,-1.464
REAL_subset_681,CSC1=C(C(=O)N[C@H]2CCN(C(=O)c3cccc4ccoc34)C2)CCCC1,CSC1=C(C(=O)NC2CCN(C(=O)c3cccc4ccoc34)C2)CCCC1,-0.798
REAL_subset_682,COC1(CN(C)Cc2c(C)nn(C)c2OCC(F)(F)F)CCSC1,COC1(CN(C)Cc2c(C)nn(C)c2OCC(F)(F)F)CCSC1,-1.342
REAL_subset_683,CC(NC(=O)c1ccco1)C(=O)N[C@@H]1C[C@H]2C[C@@H](NC(=O)C3CCOC3)[C@H]2C1,CC(NC(=O)c1ccco1)C(=O)NC1CC2CC(NC(=O)C3CCOC3)C2C1,-0.735
REAL_subset_684,FCCn1nc(CCn2ccnc2)nc1-c1cc2ccc(C(F)(F)F)cc2[nH]1,FCCn1nc(CCn2ccnc2)nc1-c1cc2ccc(C(F)(F)F)cc2[nH]1,-1.63
REAL_subset_685,COC1(C#N)CC(C(=O)N2CC(NC(=O)C3COCCN3C3CCCC3)C2)C1,COC1(C#N)CC(C(=O)N2CC(NC(=O)C3COCCN3C3CCCC3)C2)C1,-0.607
REAL_subset_686,COC(=O)N(C)CC(=O)N[C@@H]1C[C@@H]2CC[C@@]1(NC(=O)C1CCO[C@H]1C1CC1)C2,COC(=O)N(C)CC(=O)NC1CC2CCC1(NC(=O)C1CCOC1C1CC1)C2,0.079
REAL_subset_687,COC1(C#N)CC(C(=O)N(C)CCNC(=O)[C@]23C[C@H]2COC32CCC2)C1,COC1(C#N)CC(C(=O)N(C)CCNC(=O)C23CC2COC32CCC2)C1,0.027
REAL_subset_688,COC1(C(=O)NC[C@H]2C[C@H](NC(=O)[C@@]3(C)C[C@H]4CC[C@@H]3O4)C2)CCCOC1,COC1(C(=O)NCC2CC(NC(=O)C3(C)CC4CCC3O4)C2)CCCOC1,0.839
REAL_subset_689,C[C@@H]1C(C(=O)N[C@@]23CC[C@@H](C[C@H]2NC(=O)CC#N)C3)O[C@@H]2CCCC[C@H]12,CC1C(C(=O)NC23CCC(CC2NC(=O)CC#N)C3)OC2CCCCC21,0.498
REAL_subset_690,FCCn1nc(Cn2cccn2)nc1-c1cc2c(OC(F)(F)F)cccc2[nH]1,FCCn1nc(Cn2cccn2)nc1-c1cc2c(OC(F)(F)F)cccc2[nH]1,-1.782
REAL_subset_691,CCc1nnc2n1CC(NC1CC(c3ccc(Br)cn3)C1)CC2,CCc1nnc2n1CC(NC1CC(c3ccc(Br)cn3)C1)CC2,-1.229
REAL_subset_692,COCC(C)CS(=O)(=O)CC(O)COC(C)C,COCC(C)CS(=O)(=O)CC(O)COC(C)C,-0.573
REAL_subset_693,FC(F)(F)c1n[nH]c(-c2ccncc2)n1,FC(F)(F)c1n[nH]c(-c2ccncc2)n1,-1.745
REAL_subset_694,FC(F)(F)c1n[nH]c(-c2ncc[nH]2)n1,FC(F)(F)c1n[nH]c(-c2ncc[nH]2)n1,-1.823
REAL_subset_695,FC(F)(F)C=Cc1snc2ccccc12,FC(F)(F)C=Cc1snc2ccccc12,-0.76
REAL_subset_696,FC(F)(F)C=Cc1cncc2ccccc12,FC(F)(F)C=Cc1cncc2ccccc12,-0.222
REAL_subset_697,FC(F)(F)Sc1ncc(-c2cccs2)cn1,FC(F)(F)Sc1ncc(-c2cccs2)cn1,-1.984
REAL_subset_698,FC(F)(F)Sc1ncc(-c2ccnnc2)cn1,FC(F)(F)Sc1ncc(-c2ccnnc2)cn1,-1.245
REAL_subset_699,FC1(F)CC1C1CN(c2ncccn2)C1,FC1(F)CC1C1CN(c2ncccn2)C1,-0.853
REAL_subset_700,FC1(F)COCC1NC1CC2(C1)CC2(F)F,FC1(F)COCC1NC1CC2(C1)CC2(F)F,0.528
REAL_subset_701,Cc1cc(C2CCN(C(=O)NCCC3(c4ccccc4)CCCO3)C2)on1,Cc1cc(C2CCN(C(=O)NCCC3(c4ccccc4)CCCO3)C2)on1,-1.074
REAL_subset_702,CCC(F)(F)CCn1nc(-c2nc[nH]n2)nc1-c1[nH]ncc1Br,CCC(F)(F)CCn1nc(-c2nc[nH]n2)nc1-c1[nH]ncc1Br,-1.66
REAL_subset_703,CC1CCc2sc(NC(=O)c3cc(S(C)(=O)=O)co3)c(C#N)c2C1C,CC1CCc2sc(NC(=O)c3cc(S(C)(=O)=O)co3)c(C#N)c2C1C,-1.312
REAL_subset_704,CCC(C#N)C(=O)N(C)[C@H]1CC[C@H](CNC(=O)C2CC3(CCOC3)C2)CC1,CCC(C#N)C(=O)N(C)C1CCC(CNC(=O)C2CC3(CCOC3)C2)CC1,-0.847
REAL_subset_705,Cc1cc(Cc2nc(-c3ccncc3)nn2CCc2csc(Cl)c2)[nH]n1,Cc1cc(Cc2nc(-c3ccncc3)nn2CCc2csc(Cl)c2)[nH]n1,-1.865
REAL_subset_706,Cc1ccccc1-n1nc(CCC(C)(C)C)nc1-c1nccc2[nH]nnc12,Cc1ccccc1-n1nc(CCC(C)(C)C)nc1-c1nccc2[nH]nnc12,-1.275
REAL_subset_707,CCC(NC(=O)CCC1(NC(=O)OC(C)(C)C)CCCC1)C1COCCO1,CCC(NC(=O)CCC1(NC(=O)OC(C)(C)C)CCCC1)C1COCCO1,-0.086
REAL_subset_708,CCC(CNC(=O)[C@]12COC[C@H]1C2(F)F)NC(=O)C1CC(C#N)C1,CCC(CNC(=O)C12COCC1C2(F)F)NC(=O)C1CC(C#N)C1,-0.271
REAL_subset_709,Cc1cncc(-n2nc(-c3cccnc3)nc2Cc2c(F)cncc2Cl)c1,Cc1cncc(-n2nc(-c3cccnc3)nc2Cc2c(F)cncc2Cl)c1,-1.621
REAL_subset_710,CCC1(N(C)C(=O)C2C[C@@]3(CNC(=O)OC(C)(C)C)C[C@H]2CO3)COC1,CCC1(N(C)C(=O)C2CC3(CNC(=O)OC(C)(C)C)CC2CO3)COC1,0.003
REAL_subset_711,Cc1cc(-c2ccc3c(c2)CN(C)C3)ncc1C(=O)O,Cc1cc(-c2ccc3c(c2)CN(C)C3)ncc1C(=O)O,-0.821
REAL_subset_712,CC(C)(C)C(CCC1CCCC1)NCC12COC(CCO1)C2,CC(C)(C)C(CCC1CCCC1)NCC12COC(CCO1)C2,0.673
REAL_subset_713,c1cc(-c2cccn3cncc23)cc(-n2cnnn2)c1,c1cc(-c2cccn3cncc23)cc(-n2cnnn2)c1,-2.392
REAL_subset_714,C1CC2COC(CNCC3CCOC4(CCOCC4)C3)(C1)C2,C1CC2COC(CNCC3CCOC4(CCOCC4)C3)(C1)C2,0.729
REAL_subset_715,CC(Br)=CC(=O)N(C)CCNC(=O)C1(C#N)CC12CCCC2,CC(Br)=CC(=O)N(C)CCNC(=O)C1(C#N)CC12CCCC2,-0.232
REAL_subset_716,CC(Br)=CC(=O)N(C)CCNC(=O)C1CCC(C(C)(C)C)CC1,CC(Br)=CC(=O)N(C)CCNC(=O)C1CCC(C(C)(C)C)CC1,-0.927
REAL_subset_717,CC(Br)=CC(=O)NC(CNC(=O)C1C(C)(C)C1(F)F)C(C)(C)C,CC(Br)=CC(=O)NC(CNC(=O)C1C(C)(C)C1(F)F)C(C)(C)C,-0.027
REAL_subset_718,CC(Br)=CC(=O)NC1(CNC(=O)C2CC3(C2)CC32CCC2)CC1,CC(Br)=CC(=O)NC1(CNC(=O)C2CC3(C2)CC32CCC2)CC1,0.275
REAL_subset_719,CC(Br)=CC(=O)NC1(CNC(=O)C2COC(C)(C)CO2)CC1,CC(Br)=CC(=O)NC1(CNC(=O)C2COC(C)(C)CO2)CC1,0.086
REAL_subset_720,CC(Br)=CC(=O)NC1CC12CC(NC(=O)C=N[SH](C)(C)=O)C2,CC(Br)=CC(=O)NC1CC12CC(NC(=O)C=N[SH](C)(C)=O)C2,0.099
REAL_subset_721,COCC(=O)Nc1cccc(NCC2CCNC2=O)c1,COCC(=O)Nc1cccc(NCC2CCNC2=O)c1,-0.901
REAL_subset_722,COC1(C(F)(F)F)CCCN(c2nc(Cl)nc3c(C)nn(C)c23)C1,COC1(C(F)(F)F)CCCN(c2nc(Cl)nc3c(C)nn(C)c23)C1,-1.155
REAL_subset_723,COC(CCO)CNC(=O)CCCS(C)(=O)=O,COC(CCO)CNC(=O)CCCS(C)(=O)=O,-0.062
REAL_subset_724,COc1ccc(Cl)c(-c2cc(-c3nc(C4COCCN4)no3)nn2C)c1,COc1ccc(Cl)c(-c2cc(-c3nc(C4COCCN4)no3)nn2C)c1,-1.242
REAL_subset_725,COCC(F)CNC(=O)N(CCC(C)(C)C)CC(C)O,COCC(F)CNC(=O)N(CCC(C)(C)C)CC(C)O,-0.842
REAL_subset_726,COCCN(CC(C)C)C(=O)C(N)CCSC(F)(F)F,COCCN(CC(C)C)C(=O)C(N)CCSC(F)(F)F,-1.245
REAL_subset_727,COc1cccc(C2(C)CCN(c3nc4c(cc3C#N)CSCC4)C2)c1,COc1cccc(C2(C)CCN(c3nc4c(cc3C#N)CSCC4)C2)c1,-0.835
REAL_subset_728,COCC(C)N(CC(=O)O)C(=O)CC(CN(C)C)C(F)(F)F,COCC(C)N(CC(=O)O)C(=O)CC(CN(C)C)C(F)(F)F,-0.714
REAL_subset_729,COCC(CCNC(=O)C(C)(NC(=O)C(F)(F)F)C(F)(F)F)C(C)C,COCC(CCNC(=O)C(C)(NC(=O)C(F)(F)F)C(F)(F)F)C(C)C,-0.247
REAL_subset_730,COCC(CCNC(=O)CC(CN)C(F)(F)F)C(C)C,COCC(CCNC(=O)CC(CN)C(F)(F)F)C(C)C,-0.062
REAL_subset_731,COC(=O)[C@@]12COCC[C@]1(F)CN(C(=O)OC1CCOC1)C2,COC(=O)C12COCCC1(F)CN(C(=O)OC1CCOC1)C2,0.568
REAL_subset_732,Cc1nnc(CN(C)c2ncc(C)c(-c3cccnc3)n2)s1,Cc1nnc(CN(C)c2ncc(C)c(-c3cccnc3)n2)s1,-1.909
REAL_subset_733,CNC(=O)NC(C)C(=O)N1CC2CC1CN(C(=O)C1(C3CCOCC3)CC1)C2,CNC(=O)NC(C)C(=O)N1CC2CC1CN(C(=O)C1(C3CCOCC3)CC1)C2,-0.538
REAL_subset_734,COc1nc(C)cc(CSc2n[nH]c(C=Cc3ccccc3C)n2)n1,COc1nc(C)cc(CSc2n[nH]c(C=Cc3ccccc3C)n2)n1,-1.601
REAL_subset_735,CN1CCC(C#N)(C(=O)N2CCN(C(=O)C3CCCOC3)C3(CCC3)C2)CC1,CN1CCC(C#N)(C(=O)N2CCN(C(=O)C3CCCOC3)C3(CCC3)C2)CC1,-0.455
REAL_subset_736,COCc1ccnc(CCN=c2[nH]c(C)nc3cc(F)c(OC)cc23)n1,COCc1ccnc(CCN=c2[nH]c(C)nc3cc(F)c(OC)cc23)n1,-1.018
